symbol,tick_time,decision,reason,score,mid,bid,ask,session,price_position,fvg_high,fvg_low,fvg_side,fvg_filled,fvg_age_bars,atr_20_1m,atr_15_15m,prev_day_high,prev_day_low,current_session_high,current_session_low,prev_session_high,prev_session_low,session_boundary,n_confirmed_swing_highs_15m,n_confirmed_swing_lows_15m,fvg_timestamp,smc_trend_15m,hh_15m,ll_15m,strong_low_15m,strong_high_15m,bos_detected_15m,choch_detected_15m,bos_up_15m,bos_down_15m,choch_up_15m,choch_down_15m,is_swing_high_15m,is_swing_low_15m,market_bias_4h,liq_swept,liq_side
XAUUSD,2024-01-02 12:35:41.402000+07:00,HOLD,hold,,2072.1800000000003,2072.005,2072.355,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:42.005000+07:00,HOLD,hold,,2072.19,2072.025,2072.355,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:43.009000+07:00,HOLD,hold,,2072.225,2072.055,2072.395,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:43.061000+07:00,HOLD,hold,,2072.21,2072.025,2072.395,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:43.262000+07:00,HOLD,hold,,2072.205,2072.025,2072.385,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:44.066000+07:00,HOLD,hold,,2072.1985,2072.025,2072.372,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:44.167000+07:00,HOLD,hold,,2072.1885,2072.025,2072.352,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:44.268000+07:00,HOLD,hold,,2072.1985,2072.025,2072.372,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:44.671000+07:00,HOLD,hold,,2072.1885,2072.025,2072.352,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:45.174000+07:00,HOLD,hold,,2072.0685000000003,2071.915,2072.222,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:45.978000+07:00,HOLD,hold,,2071.9835000000003,2071.815,2072.152,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:46.079000+07:00,HOLD,hold,,2071.9785,2071.815,2072.142,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:46.181000+07:00,HOLD,hold,,2071.9685,2071.815,2072.122,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:46.482000+07:00,HOLD,hold,,2071.9755,2071.815,2072.136,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:46.533000+07:00,HOLD,hold,,2071.9785,2071.815,2072.142,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:47.286000+07:00,HOLD,hold,,2071.9435,2071.765,2072.122,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:48.493000+07:00,HOLD,hold,,2071.935,2071.765,2072.105,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:49.245000+07:00,HOLD,hold,,2071.93,2071.765,2072.095,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:49.697000+07:00,HOLD,hold,,2071.935,2071.765,2072.105,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:50.249000+07:00,HOLD,hold,,2071.93,2071.765,2072.095,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:51.102000+07:00,HOLD,hold,,2071.935,2071.765,2072.105,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:52.557000+07:00,HOLD,hold,,2072.04,2071.885,2072.195,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:52.608000+07:00,HOLD,hold,,2072.0885,2071.915,2072.262,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:52.760000+07:00,HOLD,hold,,2072.0834999999997,2071.915,2072.252,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:55.171000+07:00,HOLD,hold,,2072.0935,2071.925,2072.262,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:56.427000+07:00,HOLD,hold,,2072.0485,2071.875,2072.222,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:58.789000+07:00,HOLD,hold,,2072.0600000000004,2071.905,2072.215,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:58.840000+07:00,HOLD,hold,,2072.0834999999997,2071.915,2072.252,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:35:59.795000+07:00,HOLD,hold,,2072.13,2071.965,2072.295,asian,,,,,False,0,0.38082473420906693,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:00.148000+07:00,HOLD,hold,,2072.1435,2071.965,2072.322,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:00.199000+07:00,HOLD,hold,,2072.1535000000003,2071.985,2072.322,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:01.808000+07:00,HOLD,hold,,2072.175,2072.005,2072.345,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:01.960000+07:00,HOLD,hold,,2072.1785,2072.005,2072.352,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:02.363000+07:00,HOLD,hold,,2072.2185,2072.075,2072.362,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:02.414000+07:00,HOLD,hold,,2072.21,2072.035,2072.385,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:02.466000+07:00,HOLD,hold,,2072.2484999999997,2072.075,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:04.374000+07:00,HOLD,hold,,2072.2385,2072.055,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:04.927000+07:00,HOLD,hold,,2072.2484999999997,2072.075,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.037000+07:00,HOLD,hold,,2072.2935,2072.135,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.489000+07:00,HOLD,hold,,2072.3035,2072.155,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.540000+07:00,HOLD,hold,,2072.2985,2072.145,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.591000+07:00,HOLD,hold,,2072.2885,2072.125,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.793000+07:00,HOLD,hold,,2072.2835,2072.125,2072.442,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:07.845000+07:00,HOLD,hold,,2072.2785,2072.115,2072.442,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:08.270000+07:00,HOLD,hold,,2072.2835,2072.115,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:10.329000+07:00,HOLD,hold,,2072.2484999999997,2072.075,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:10.380000+07:00,HOLD,hold,,2072.245,2072.075,2072.415,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:10.531000+07:00,HOLD,hold,,2072.26,2072.105,2072.415,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:10.733000+07:00,HOLD,hold,,2072.2685,2072.115,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:11.034000+07:00,HOLD,hold,,2072.2835,2072.115,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:11.286000+07:00,HOLD,hold,,2072.2935,2072.135,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:16.858000+07:00,HOLD,hold,,2072.33,2072.165,2072.495,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:17.011000+07:00,HOLD,hold,,2072.335,2072.175,2072.495,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:17.212000+07:00,HOLD,hold,,2072.3485,2072.175,2072.522,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:17.513000+07:00,HOLD,hold,,2072.3535,2072.185,2072.522,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:18.116000+07:00,HOLD,hold,,2072.3334999999997,2072.165,2072.502,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:18.167000+07:00,HOLD,hold,,2072.3285,2072.155,2072.502,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:18.520000+07:00,HOLD,hold,,2072.335,2072.165,2072.505,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:18.822000+07:00,HOLD,hold,,2072.3435,2072.165,2072.522,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:19.526000+07:00,HOLD,hold,,2072.3535,2072.185,2072.522,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:20.079000+07:00,HOLD,hold,,2072.35,2072.185,2072.515,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:20.531000+07:00,HOLD,hold,,2072.3535,2072.185,2072.522,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:22.340000+07:00,HOLD,hold,,2072.2935,2072.135,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:28.011000+07:00,HOLD,hold,,2072.2335,2072.055,2072.412,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:28.062000+07:00,HOLD,hold,,2072.2205,2072.055,2072.386,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:28.164000+07:00,HOLD,hold,,2072.2304999999997,2072.055,2072.406,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:28.215000+07:00,HOLD,hold,,2072.24,2072.065,2072.415,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:28.768000+07:00,HOLD,hold,,2072.2435,2072.065,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:29.020000+07:00,HOLD,hold,,2072.2484999999997,2072.075,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:30.026000+07:00,HOLD,hold,,2072.2435,2072.065,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:30.479000+07:00,HOLD,hold,,2072.24,2072.065,2072.415,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:30.631000+07:00,HOLD,hold,,2072.245,2072.075,2072.415,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:30.983000+07:00,HOLD,hold,,2072.2484999999997,2072.075,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:34.700000+07:00,HOLD,hold,,2072.2685,2072.115,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:34.802000+07:00,HOLD,hold,,2072.2935,2072.135,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:34.903000+07:00,HOLD,hold,,2072.2585,2072.065,2072.452,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:34.954000+07:00,HOLD,hold,,2072.2435,2072.065,2072.422,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:39.919000+07:00,HOLD,hold,,2072.1735,2072.025,2072.322,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:40.071000+07:00,HOLD,hold,,2072.1635,2072.005,2072.322,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:40.274000+07:00,HOLD,hold,,2072.1835,2072.015,2072.352,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:40.577000+07:00,HOLD,hold,,2072.1885,2072.025,2072.352,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:49.163000+07:00,HOLD,hold,,2072.1549999999997,2071.995,2072.315,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:49.265000+07:00,HOLD,hold,,2072.165,2072.015,2072.315,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:49.366000+07:00,HOLD,hold,,2072.1885,2072.025,2072.352,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:51.475000+07:00,HOLD,hold,,2072.1735,2071.995,2072.352,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:51.526000+07:00,HOLD,hold,,2072.16,2071.995,2072.325,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:52.480000+07:00,HOLD,hold,,2072.1549999999997,2071.995,2072.315,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
XAUUSD,2024-01-02 12:36:53.134000+07:00,HOLD,hold,,2072.1485000000002,2071.995,2072.302,asian,,,,,False,0,0.38003349749862536,1.7667170817033795,2066.8805,2063.25,2064.5955000000004,2063.8105,,,True,1,2,,bull,2069.98,2062.4385,2064.0785,,True,False,,,,,,,neutral,True,low
